hero_id,section,item,rate
1,late,reaver,0.89
1,late,satanic,0.89
1,late,smoke_of_deceit,0.45
1,late,belt_of_strength,3.57
1,late,clarity,2.23
1,late,desolator,1.34
1,late,blight_stone,1.34
1,late,slippers,0.89
1,late,wraith_band,0.89
1,late,great_famango,1.34
1,late,greater_famango,0.45
1,late,ring_of_protection,0.89
1,late,buckler,0.89
1,late,platemail,0.89
1,late,assault,0.89
1,late,aghanims_shard,0.89
1,late,staff_of_wizardry,1.79
1,late,fluffy_hat,0.45
1,late,force_staff,0.45
1,late,blade_of_alacrity,1.79
1,late,dragon_lance,0.45
1,late,hurricane_pike,0.45
1,late,ultimate_scepter,1.34
1,late,ultimate_scepter_2,1.34
1,late,dust,0.89
1,late,ward_observer,0.45
1,late,ward_sentry,0.45
1,late,bloodthorn,0.45
1,late,diadem,0.45
1,late,manta,0.45
1,late,circlet,0.45
97,starting,quelling_blade,47.4
97,starting,branches,90.19
97,starting,magic_stick,12.48
97,starting,tango,84.55
97,starting,blood_grenade,4.46
97,starting,wind_lace,1.49
97,starting,ward_sentry,2.53
97,starting,circlet,73.55
97,starting,faerie_fire,5.2
97,starting,gauntlets,41.46
97,starting,boots,5.05
97,starting,enchanted_mango,1.63
97,starting,ward_observer,15.01
97,starting,sobi_mask,0.3
97,starting,bracer,1.04
97,starting,slippers,3.12
97,starting,clarity,0.3
97,starting,magic_wand,7.88
97,starting,smoke_of_deceit,0.45
97,starting,mantle,0.15
97,starting,orb_of_venom,0.15
97,starting,flask,0.15
97,starting,gloves,0.15
97,starting,ring_of_protection,0.3
97,early,circlet,18.28
97,early,gauntlets,31.8
97,early,bracer,68.35
97,early,tango,52.15
97,early,magic_wand,66.86
97,early,boots,95.25
97,early,sobi_mask,37.89
97,early,ring_of_basilius,35.07
97,early,arcane_boots,34.03
97,early,ring_of_health,0.45
97,early,vitality_booster,0.45
97,early,infused_raindrop,15.75
97,early,vanguard,0.3
97,early,ward_sentry,37.44
97,early,ward_observer,34.77
97,early,fluffy_hat,1.04
97,early,magic_stick,67.01
97,early,great_famango,0.74
97,early,slippers,21.1
97,early,wraith_band,23.77
97,early,gloves,62.56
97,early,belt_of_strength,60.18
97,early,power_treads,60.33
97,early,blink,38.93
97,early,tpscroll,44.28
97,early,hand_of_midas,1.04
97,early,clarity,27.04
97,early,broadsword,16.94
97,early,ogre_axe,18.72
97,early,void_stone,15.45
97,early,echo_sabre,8.77
97,early,diadem,1.34
97,early,energy_booster,0.45
97,early,aether_lens,0.59
97,early,flask,17.83
97,early,mantle,11.44
97,early,null_talisman,11.29
97,early,branches,15.16
97,early,bottle,11.59
97,early,blitz_knuckles,2.38
97,early,robe,2.38
97,early,oblivion_staff,2.08
97,early,wind_lace,6.39
97,early,smoke_of_deceit,8.17
97,early,blood_grenade,6.84
97,early,dust,2.38
97,early,staff_of_wizardry,0.3
97,early,black_king_bar,0.15
97,early,sphere,0.15
97,early,ultimate_scepter,0.15
97,early,enchanted_mango,2.82
97,early,ring_of_protection,0.59
97,early,buckler,0.15
97,early,blades_of_attack,0.15
97,early,vladmir,0.15
97,early,lifesteal,2.67
97,early,quelling_blade,1.49
97,early,faerie_fire,0.15
97,early,boots_of_elves,0.74
97,early,cloak,0.59
97,early,ring_of_regen,1.19
97,early,headdress,0.45
97,early,blade_of_alacrity,0.59
97,early,chainmail,0.3
97,early,ring_of_tarrasque,0.15
97,early,tranquil_boots,0.3
97,early,harpoon,0.3
97,early,soul_ring,0.15
97,early,mask_of_madness,1.93
97,early,mekansm,0.15
97,early,orb_of_venom,0.3
97,early,yasha,0.15
97,early,urn_of_shadows,0.15
97,early,spirit_vessel,0.15
97,mid,tpscroll,154.53
97,mid,blink,57.06
97,mid,helm_of_iron_will,2.97
97,mid,crimson_guard,2.38
97,mid,aghanims_shard,50.52
97,mid,staff_of_wizardry,63.3
97,mid,force_staff,24.07
97,mid,fluffy_hat,25.11
97,mid,void_stone,50.52
97,mid,wind_lace,16.49
97,mid,cyclone,14.12
97,mid,ward_observer,41.01
97,mid,ward_sentry,55.27
97,mid,smoke_of_deceit,30.31
97,mid,great_famango,11.89
97,mid,arcane_boots,2.23
97,mid,cloak,6.39
97,mid,ring_of_regen,6.54
97,mid,headdress,6.24
97,mid,ring_of_tarrasque,7.73
97,mid,pipe,5.2
97,mid,magic_stick,2.67
97,mid,magic_wand,8.32
97,mid,circlet,1.78
97,mid,gauntlets,1.49
97,mid,bracer,1.34
97,mid,ogre_axe,66.42
97,mid,broadsword,20.51
97,mid,echo_sabre,21.4
97,mid,diadem,31.5
97,mid,harpoon,26.89
97,mid,belt_of_strength,2.97
97,mid,sange,2.23
97,mid,robe,6.69
97,mid,kaya,2.97
97,mid,kaya_and_sange,0.45
97,mid,point_booster,20.36
97,mid,blade_of_alacrity,25.56
97,mid,ultimate_scepter,16.64
97,mid,branches,3.71
97,mid,energy_booster,15.9
97,mid,aether_lens,12.63
97,mid,flask,3.71
97,mid,dust,20.95
97,mid,ghost,1.04
97,mid,lifesteal,1.49
97,mid,claymore,5.5
97,mid,satanic,1.04
97,mid,reaver,1.19
97,mid,boots_of_elves,8.32
97,mid,yasha,8.32
97,mid,manta,3.86
97,mid,mithril_hammer,28.53
97,mid,black_king_bar,26.15
97,mid,blades_of_attack,4.46
97,mid,lesser_crit,3.71
97,mid,infused_raindrop,2.38
97,mid,blitz_knuckles,7.58
97,mid,invis_sword,3.86
97,mid,shadow_amulet,4.46
97,mid,orchid,5.2
97,mid,cornucopia,7.28
97,mid,yasha_and_kaya,2.23
97,mid,vitality_booster,3.12
97,mid,ring_of_health,7.28
97,mid,vanguard,2.23
97,mid,pers,5.05
97,mid,platemail,3.71
97,mid,lotus_orb,1.04
97,mid,gem,1.19
97,mid,sobi_mask,5.2
97,mid,oblivion_staff,3.42
97,mid,hyperstone,5.05
97,mid,javelin,2.67
97,mid,bloodthorn,2.38
97,mid,clarity,29.87
97,mid,tiara_of_selemene,3.12
97,mid,soul_booster,0.74
97,mid,octarine_core,0.74
97,mid,demon_edge,3.57
97,mid,silver_edge,1.19
97,mid,greater_famango,0.89
97,mid,chainmail,0.89
97,mid,mekansm,0.89
97,mid,ring_of_protection,4.01
97,mid,buckler,3.71
97,mid,ring_of_basilius,1.93
97,mid,vladmir,0.3
97,mid,ancient_janggo,0.3
97,mid,crown,0.3
97,mid,pavise,0.15
97,mid,solar_crest,0.15
97,mid,tranquil_boots,0.3
97,mid,sange_and_yasha,1.19
97,mid,greater_crit,2.08
97,mid,tango,0.45
97,mid,ultimate_orb,4.61
97,mid,assault,2.23
97,mid,refresher,1.49
97,mid,mystic_staff,0.45
97,mid,wind_waker,0.15
97,mid,blood_grenade,1.34
97,mid,guardian_greaves,0.89
97,mid,talisman_of_evasion,0.3
97,mid,heavens_halberd,0.15
97,mid,mantle,1.19
97,mid,null_talisman,1.19
97,mid,gloves,0.74
97,mid,power_treads,0.59
97,mid,sphere,2.82
97,mid,enchanted_mango,2.23
97,mid,monkey_king_bar,0.3
97,mid,skadi,0.74
97,mid,eagle,0.59
97,mid,swift_blink,0.3
97,mid,glimmer_cape,0.59
97,mid,ethereal_blade,0.15
97,mid,slippers,0.15
97,mid,wraith_band,0.15
97,mid,hand_of_midas,0.74
97,mid,voodoo_mask,0.15
97,mid,dagon,0.15
97,mid,sheepstick,0.3
97,mid,basher,0.15
97,mid,quelling_blade,0.45
97,mid,boots,0.45
97,mid,nullifier,0.15
97,mid,relic,0.15
97,mid,phase_boots,0.15
97,mid,faerie_fire,0.3
97,mid,butterfly,0.15
97,mid,mask_of_madness,1.19
97,mid,moon_shard,0.15
97,mid,travel_boots,0.15
97,mid,veil_of_discord,0.15
97,mid,shivas_guard,0.15
97,late,ogre_axe,3.12
97,late,blade_of_alacrity,2.08
97,late,belt_of_strength,0.3
97,late,dragon_lance,0.15
97,late,hurricane_pike,0.15
97,late,aghanims_shard,1.34
97,late,claymore,1.04
97,late,blades_of_attack,0.59
97,late,lesser_crit,0.59
97,late,ward_sentry,3.27
97,late,aether_lens,1.34
97,late,energy_booster,2.38
97,late,ethereal_blade,0.3
97,late,tpscroll,18.28
97,late,lifesteal,0.3
97,late,reaver,0.15
97,late,satanic,0.15
97,late,mithril_hammer,2.53
97,late,black_king_bar,2.08
97,late,staff_of_wizardry,2.82
97,late,point_booster,2.67
97,late,ultimate_scepter,1.78
97,late,ring_of_health,2.67
97,late,pers,2.38
97,late,void_stone,4.01
97,late,sphere,2.23
97,late,cornucopia,5.05
97,late,ring_of_tarrasque,4.61
97,late,refresher,4.31
97,late,tiara_of_selemene,5.94
97,late,wind_lace,0.45
97,late,cyclone,0.45
97,late,wind_waker,0.74
97,late,mystic_staff,1.34
97,late,ring_of_regen,0.15
97,late,headdress,0.15
97,late,chainmail,0.15
97,late,mekansm,0.15
97,late,ring_of_protection,0.89
97,late,buckler,0.89
97,late,boots,0.89
97,late,ultimate_orb,1.78
97,late,shadow_amulet,1.19
97,late,blitz_knuckles,1.04
97,late,invis_sword,1.19
97,late,broadsword,1.19
97,late,voodoo_mask,0.3
97,late,greater_crit,0.3
97,late,demon_edge,0.74
97,late,circlet,0.15
97,late,mantle,0.15
97,late,null_talisman,0.15
97,late,sheepstick,0.3
97,late,smoke_of_deceit,1.19
97,late,vitality_booster,1.34
97,late,soul_booster,1.04
97,late,octarine_core,0.89
97,late,fluffy_hat,0.89
97,late,force_staff,0.89
97,late,great_famango,1.04
97,late,ghost,0.45
97,late,bloodstone,0.15
97,late,ultimate_scepter_2,0.45
97,late,arcane_blink,0.3
97,late,vanguard,0.3
97,late,abyssal_blade,0.3
97,late,hyperstone,1.19
97,late,moon_shard,0.15
97,late,eagle,0.3
97,late,talisman_of_evasion,0.15
97,late,butterfly,0.15
97,late,clarity,3.27
97,late,platemail,0.89
97,late,dust,2.08
97,late,flask,0.45
97,late,assault,0.59
97,late,desolator,0.3
97,late,blight_stone,0.3
97,late,greater_famango,0.45
97,late,ward_observer,1.49
97,late,enchanted_mango,0.74
97,late,boots_of_elves,0.15
97,late,yasha,0.15
97,late,diadem,0.45
97,late,manta,0.15
97,late,faerie_fire,0.15
97,late,silver_edge,0.45
97,late,harpoon,0.45
97,late,basher,0.15
97,late,skadi,0.15
97,late,tango,0.15
97,late,orchid,0.3
97,late,javelin,0.45
97,late,travel_boots,0.15
97,late,travel_boots_2,0.15
97,late,bloodthorn,0.3
97,late,swift_blink,0.15
97,late,lotus_orb,0.15
44,starting,quelling_blade,95.72
44,starting,branches,90.32
44,starting,boots_of_elves,0.93
44,starting,tango,90.32
44,starting,circlet,69.65
44,starting,magic_stick,38.73
44,starting,slippers,45.07
44,starting,faerie_fire,9.5
44,starting,magic_wand,5.4
44,starting,blight_stone,3.17
44,starting,gauntlets,2.42
44,starting,wraith_band,0.37
44,starting,orb_of_venom,3.54
44,starting,ring_of_protection,3.17
44,starting,ward_observer,0.74
44,starting,blood_grenade,1.12
44,starting,enchanted_mango,0.19
44,starting,flask,0.37
44,starting,gloves,0.19
44,starting,mantle,0.19
44,starting,wind_lace,0.19
44,early,tango,35.01
44,early,boots,94.79
44,early,gloves,112.29
44,early,power_treads,89.2
44,early,cornucopia,78.4
44,early,broadsword,60.15
44,early,tpscroll,10.24
44,early,claymore,56.05
44,early,bfury,14.71
44,early,boots_of_elves,91.62
44,early,branches,17.88
44,early,magic_wand,44.13
44,early,orb_of_venom,19.74
44,early,ring_of_protection,18.44
44,early,wraith_band,52.14
44,early,orb_of_corrosion,19.74
44,early,magic_stick,36.13
44,early,gauntlets,2.79
44,early,bracer,4.84
44,early,slippers,11.73
44,early,flask,14.34
44,early,infused_raindrop,11.92
44,early,ward_sentry,7.26
44,early,ward_observer,5.4
44,early,circlet,4.47
44,early,blight_stone,10.43
44,early,quelling_blade,3.72
44,early,smoke_of_deceit,1.86
44,early,faerie_fire,0.56
44,early,blitz_knuckles,0.74
44,early,sobi_mask,0.74
44,early,oblivion_staff,0.37
44,early,robe,0.56
44,early,cloak,0.19
44,early,great_famango,0.56
44,early,mage_slayer,0.19
44,early,enchanted_mango,2.79
44,early,blade_of_alacrity,0.37
44,early,lifesteal,2.05
44,early,mask_of_madness,1.3
44,early,clarity,5.96
44,early,crown,0.19
44,early,staff_of_wizardry,0.19
44,early,kaya,0.19
44,early,meteor_hammer,0.19
44,early,ogre_axe,0.37
44,early,blood_grenade,2.79
44,early,mithril_hammer,1.12
44,early,blades_of_attack,0.56
44,early,chainmail,0.56
44,early,phase_boots,0.56
44,early,wind_lace,0.37
44,early,javelin,0.37
44,early,maelstrom,0.19
44,early,dust,0.56
44,early,null_talisman,0.19
44,early,belt_of_strength,0.37
44,mid,blade_of_alacrity,41.9
44,mid,yasha,38.36
44,mid,wind_lace,2.42
44,mid,diadem,18.62
44,mid,manta,15.27
44,mid,mithril_hammer,208.19
44,mid,tpscroll,159.22
44,mid,ogre_axe,92.92
44,mid,black_king_bar,61.08
44,mid,relic,8.38
44,mid,helm_of_iron_will,8.01
44,mid,nullifier,7.26
44,mid,cornucopia,16.76
44,mid,bfury,79.14
44,mid,boots_of_elves,44.51
44,mid,belt_of_strength,61.64
44,mid,sange,18.62
44,mid,sange_and_yasha,18.62
44,mid,basher,39.29
44,mid,aghanims_shard,32.4
44,mid,claymore,58.1
44,mid,broadsword,40.22
44,mid,clarity,14.9
44,mid,boots,6.15
44,mid,gloves,10.8
44,mid,power_treads,9.12
44,mid,blight_stone,44.69
44,mid,desolator,48.23
44,mid,dust,12.29
44,mid,lifesteal,22.91
44,mid,reaver,15.46
44,mid,satanic,13.59
44,mid,branches,6.89
44,mid,magic_wand,10.43
44,mid,ward_observer,5.59
44,mid,ward_sentry,9.12
44,mid,magic_stick,2.23
44,mid,great_famango,9.5
44,mid,greater_famango,1.49
44,mid,quelling_blade,0.56
44,mid,javelin,6.89
44,mid,blitz_knuckles,7.64
44,mid,monkey_king_bar,5.77
44,mid,demon_edge,7.08
44,mid,smoke_of_deceit,2.79
44,mid,ring_of_health,14.15
44,mid,vitality_booster,11.55
44,mid,vanguard,10.43
44,mid,abyssal_blade,9.31
44,mid,flask,3.91
44,mid,tango,0.93
44,mid,circlet,0.56
44,mid,slippers,1.12
44,mid,wraith_band,1.12
44,mid,point_booster,6.33
44,mid,staff_of_wizardry,2.98
44,mid,ultimate_scepter,2.61
44,mid,ultimate_orb,3.54
44,mid,skadi,1.68
44,mid,eagle,0.56
44,mid,talisman_of_evasion,0.56
44,mid,butterfly,0.56
44,mid,cloak,1.3
44,mid,sobi_mask,1.68
44,mid,robe,2.05
44,mid,oblivion_staff,1.86
44,mid,mage_slayer,1.12
44,mid,mask_of_madness,1.49
44,mid,echo_sabre,1.12
44,mid,void_stone,2.61
44,mid,harpoon,0.37
44,mid,platemail,0.19
44,mid,ring_of_protection,2.23
44,mid,buckler,0.37
44,mid,assault,0.19
44,mid,hyperstone,0.56
44,mid,pers,1.49
44,mid,sphere,1.3
44,mid,blades_of_attack,2.05
44,mid,lesser_crit,1.49
44,mid,phylactery,1.49
44,mid,angels_demise,1.12
44,mid,infused_raindrop,1.49
44,mid,orb_of_venom,0.93
44,mid,orb_of_corrosion,2.61
44,mid,orchid,0.37
44,mid,gauntlets,0.37
44,mid,bracer,0.37
44,mid,mjollnir,0.37
44,mid,ghost,0.37
44,mid,eternal_shroud,0.19
44,mid,chainmail,0.37
44,mid,phase_boots,0.37
44,mid,blood_grenade,0.56
44,mid,ring_of_basilius,0.19
44,mid,vladmir,0.19
44,mid,diffusal_blade,0.19
44,mid,rapier,0.56
44,mid,hand_of_midas,0.19
44,mid,gem,0.37
44,mid,greater_crit,0.19
44,mid,maelstrom,0.19
44,late,aghanims_shard,2.61
44,late,tpscroll,9.12
44,late,helm_of_iron_will,0.74
44,late,relic,3.35
44,late,nullifier,1.12
44,late,ring_of_health,4.28
44,late,vanguard,3.54
44,late,vitality_booster,3.72
44,late,abyssal_blade,3.54
44,late,reaver,2.23
44,late,lifesteal,2.42
44,late,claymore,2.98
44,late,satanic,2.61
44,late,enchanted_mango,1.12
44,late,demon_edge,2.61
44,late,rapier,2.23
44,late,ogre_axe,1.49
44,late,mithril_hammer,3.35
44,late,black_king_bar,0.56
44,late,belt_of_strength,2.23
44,late,basher,2.23
44,late,shadow_amulet,0.19
44,late,blitz_knuckles,1.12
44,late,invis_sword,0.19
44,late,monkey_king_bar,0.74
44,late,ultimate_orb,0.93
44,late,skadi,0.37
44,late,point_booster,1.12
44,late,pers,0.74
44,late,void_stone,0.74
44,late,sphere,0.93
44,late,staff_of_wizardry,1.12
44,late,blade_of_alacrity,0.74
44,late,ultimate_scepter,0.93
44,late,ultimate_scepter_2,0.74
44,late,javelin,0.74
44,late,blades_of_attack,0.19
44,late,lesser_crit,0.19
44,late,desolator,0.37
44,late,blight_stone,0.37
44,late,dust,0.37
44,late,mystic_staff,0.19
44,late,tiara_of_selemene,0.56
44,late,sheepstick,0.19
44,late,hyperstone,0.93
44,late,moon_shard,0.37
44,late,ring_of_tarrasque,0.37
44,late,cornucopia,0.56
44,late,refresher,0.37
44,late,boots,0.19
44,late,sobi_mask,0.19
44,late,oblivion_staff,0.19
44,late,robe,0.19
44,late,orchid,0.19
44,late,bloodthorn,0.19
33,starting,sobi_mask,2.93
33,starting,ring_of_basilius,2.39
33,starting,tango,65.43
33,starting,enchanted_mango,6.65
33,starting,blood_grenade,17.29
33,starting,branches,93.62
33,starting,faerie_fire,9.84
33,starting,magic_stick,28.46
33,starting,circlet,52.39
33,starting,boots,0.53
33,starting,ward_observer,4.79
33,starting,gauntlets,15.96
33,starting,magic_wand,28.99
33,starting,ward_sentry,8.78
33,starting,smoke_of_deceit,6.12
33,starting,ring_of_protection,1.33
33,starting,quelling_blade,2.13
33,starting,clarity,3.99
33,starting,blight_stone,0.27
33,starting,belt_of_strength,2.13
33,starting,flask,0.53
33,starting,buckler,0.27
33,starting,mantle,0.8
33,starting,bracer,0.27
33,starting,fluffy_hat,0.27
33,early,boots,94.15
33,early,arcane_boots,19.68
33,early,helm_of_iron_will,0.8
33,early,diadem,0.53
33,early,helm_of_the_dominator,0.53
33,early,magic_stick,30.32
33,early,ring_of_basilius,34.84
33,early,gloves,4.79
33,early,magic_wand,47.07
33,early,hand_of_midas,3.72
33,early,tango,68.09
33,early,sobi_mask,39.36
33,early,ring_of_protection,24.73
33,early,fluffy_hat,5.32
33,early,urn_of_shadows,4.79
33,early,ring_of_regen,55.59
33,early,wind_lace,109.84
33,early,tranquil_boots,37.23
33,early,buckler,17.82
33,early,lifesteal,13.03
33,early,blades_of_attack,12.23
33,early,vladmir,10.9
33,early,gauntlets,38.56
33,early,bracer,50.27
33,early,belt_of_strength,62.23
33,early,robe,63.03
33,early,ancient_janggo,59.84
33,early,tpscroll,35.37
33,early,blood_grenade,10.64
33,early,ward_observer,37.77
33,early,ward_sentry,52.93
33,early,blink,7.71
33,early,clarity,25.0
33,early,flask,18.35
33,early,headdress,16.49
33,early,chainmail,8.78
33,early,mekansm,7.98
33,early,infused_raindrop,11.97
33,early,circlet,13.83
33,early,cloak,17.55
33,early,ring_of_tarrasque,3.46
33,early,branches,5.59
33,early,smoke_of_deceit,12.5
33,early,great_famango,0.53
33,early,enchanted_mango,1.33
33,early,dust,5.32
33,early,staff_of_wizardry,0.53
33,early,kaya,0.27
33,early,crown,0.27
33,early,mantle,7.98
33,early,null_talisman,8.51
33,early,quelling_blade,1.6
33,early,faerie_fire,0.8
33,early,boots_of_bearing,1.6
33,early,soul_ring,1.6
33,early,vitality_booster,4.52
33,early,energy_booster,0.8
33,early,soul_booster,0.53
33,early,point_booster,0.53
33,early,spirit_vessel,1.33
33,early,void_stone,0.53
33,early,ring_of_health,2.39
33,early,vanguard,1.6
33,early,pipe,0.53
33,early,force_staff,0.27
33,early,mithril_hammer,0.27
33,early,ogre_axe,1.6
33,early,ultimate_orb,0.27
33,early,helm_of_the_overlord,0.27
33,early,crimson_guard,0.27
33,early,blitz_knuckles,0.53
33,early,cornucopia,0.27
33,early,oblivion_staff,0.27
33,early,orchid,0.27
33,mid,tpscroll,160.11
33,mid,blink,68.62
33,mid,smoke_of_deceit,46.54
33,mid,ogre_axe,58.78
33,mid,blade_of_alacrity,5.05
33,mid,staff_of_wizardry,7.71
33,mid,vitality_booster,23.14
33,mid,energy_booster,14.63
33,mid,soul_booster,5.05
33,mid,point_booster,11.44
33,mid,tiara_of_selemene,7.98
33,mid,octarine_core,3.46
33,mid,blitz_knuckles,1.06
33,mid,broadsword,0.8
33,mid,invis_sword,0.8
33,mid,shadow_amulet,3.19
33,mid,spirit_vessel,3.46
33,mid,ward_sentry,107.98
33,mid,magic_stick,3.46
33,mid,magic_wand,6.91
33,mid,mithril_hammer,46.81
33,mid,black_king_bar,43.62
33,mid,void_stone,9.04
33,mid,aether_lens,5.85
33,mid,ghost,3.99
33,mid,aghanims_shard,24.73
33,mid,cornucopia,3.99
33,mid,guardian_greaves,9.84
33,mid,great_famango,14.63
33,mid,ring_of_health,17.82
33,mid,vanguard,15.16
33,mid,helm_of_iron_will,18.09
33,mid,crimson_guard,14.89
33,mid,cloak,23.14
33,mid,ring_of_regen,52.13
33,mid,headdress,36.7
33,mid,glimmer_cape,2.39
33,mid,sobi_mask,12.5
33,mid,ring_of_basilius,11.97
33,mid,arcane_boots,8.51
33,mid,ring_of_protection,17.02
33,mid,buckler,14.63
33,mid,pipe,34.04
33,mid,ring_of_tarrasque,34.57
33,mid,dust,35.37
33,mid,tango,0.8
33,mid,wind_lace,23.67
33,mid,tranquil_boots,15.16
33,mid,boots_of_bearing,32.71
33,mid,ward_observer,68.09
33,mid,clarity,32.45
33,mid,gloves,4.52
33,mid,hand_of_midas,5.32
33,mid,pers,2.93
33,mid,belt_of_strength,5.85
33,mid,robe,6.38
33,mid,ancient_janggo,8.51
33,mid,mekansm,7.45
33,mid,mantle,1.6
33,mid,null_talisman,1.6
33,mid,basher,0.27
33,mid,flask,1.86
33,mid,refresher,1.6
33,mid,blades_of_attack,7.71
33,mid,lifesteal,6.91
33,mid,vladmir,8.78
33,mid,chainmail,6.65
33,mid,infused_raindrop,1.33
33,mid,circlet,3.46
33,mid,gauntlets,5.32
33,mid,bracer,4.52
33,mid,boots,6.91
33,mid,ultimate_scepter,4.52
33,mid,meteor_hammer,0.27
33,mid,fluffy_hat,5.85
33,mid,pavise,2.66
33,mid,crown,2.93
33,mid,solar_crest,2.66
33,mid,enchanted_mango,1.06
33,mid,ultimate_orb,1.6
33,mid,sphere,1.33
33,mid,gem,1.06
33,mid,branches,2.93
33,mid,ethereal_blade,0.27
33,mid,mystic_staff,0.27
33,mid,sheepstick,0.27
33,mid,blood_grenade,0.8
33,mid,diadem,0.27
33,mid,helm_of_the_dominator,0.27
33,mid,helm_of_the_overlord,0.27
33,mid,force_staff,1.86
33,mid,urn_of_shadows,0.53
33,mid,greater_famango,1.33
33,mid,veil_of_discord,0.27
33,mid,platemail,1.33
33,mid,blight_stone,0.27
33,mid,slippers,0.53
33,mid,wraith_band,0.53
33,mid,soul_ring,0.27
33,mid,quelling_blade,0.27
33,mid,lotus_orb,0.8
33,mid,relic,0.27
33,mid,cyclone,0.27
33,mid,power_treads,0.27
33,mid,oblivion_staff,0.27
33,mid,orchid,0.27
33,late,blink,3.19
33,late,tpscroll,32.98
33,late,great_famango,3.72
33,late,greater_famango,1.33
33,late,ogre_axe,11.97
33,late,mithril_hammer,7.98
33,late,black_king_bar,9.04
33,late,sphere,1.86
33,late,ultimate_orb,1.86
33,late,cornucopia,7.98
33,late,ring_of_tarrasque,8.24
33,late,refresher,7.71
33,late,tiara_of_selemene,10.9
33,late,aghanims_shard,1.33
33,late,point_booster,7.45
33,late,staff_of_wizardry,6.12
33,late,blade_of_alacrity,5.85
33,late,ultimate_scepter,6.12
33,late,helm_of_iron_will,0.53
33,late,smoke_of_deceit,3.99
33,late,ward_sentry,12.5
33,late,ward_observer,8.78
33,late,octarine_core,2.39
33,late,dust,7.45
33,late,vitality_booster,2.93
33,late,energy_booster,3.19
33,late,aeon_disk,1.06
33,late,clarity,2.93
33,late,boots,2.39
33,late,soul_booster,1.6
33,late,ring_of_health,1.6
33,late,pers,1.6
33,late,shadow_amulet,1.6
33,late,blitz_knuckles,1.33
33,late,invis_sword,1.06
33,late,broadsword,1.06
33,late,ultimate_scepter_2,0.8
33,late,cloak,0.27
33,late,glimmer_cape,0.27
33,late,wind_lace,1.33
33,late,tranquil_boots,1.06
33,late,ring_of_regen,1.06
33,late,boots_of_bearing,2.39
33,late,ring_of_protection,1.06
33,late,buckler,1.06
33,late,sobi_mask,1.06
33,late,ring_of_basilius,1.06
33,late,lifesteal,0.27
33,late,vladmir,0.27
33,late,blades_of_attack,0.27
33,late,ghost,1.6
33,late,guardian_greaves,0.53
33,late,arcane_boots,0.8
33,late,enchanted_mango,2.39
33,late,gem,0.27
33,late,void_stone,2.39
33,late,circlet,0.53
33,late,mantle,1.33
33,late,null_talisman,0.53
33,late,demon_edge,0.27
33,late,rapier,0.27
33,late,fluffy_hat,0.27
33,late,force_staff,0.27
33,late,crown,0.27
33,late,veil_of_discord,0.27
33,late,platemail,0.53
33,late,shivas_guard,0.27
33,late,aether_lens,0.27
33,late,ethereal_blade,0.53
33,late,pipe,0.27
33,late,belt_of_strength,0.53
33,late,robe,0.53
33,late,ancient_janggo,0.53
33,late,voodoo_mask,0.27
33,late,bloodstone,0.27
33,late,headdress,0.27
33,late,hyperstone,0.27
33,late,assault,0.27
81,starting,tango,91.11
81,starting,quelling_blade,90.07
81,starting,magic_stick,22.65
81,starting,circlet,76.83
81,starting,branches,88.85
81,starting,gauntlets,85.71
81,starting,faerie_fire,5.05
81,starting,enchanted_mango,5.05
81,starting,belt_of_strength,0.35
81,starting,ward_observer,0.87
81,starting,magic_wand,2.44
81,starting,bracer,1.74
81,starting,clarity,0.17
81,starting,flask,0.35
81,starting,boots,0.17
81,starting,sobi_mask,0.17
81,starting,blood_grenade,0.52
81,starting,ward_sentry,0.35
81,starting,slippers,0.52
81,starting,ring_of_protection,0.17
81,starting,mantle,0.17
81,starting,blades_of_attack,0.17
81,early,gauntlets,13.59
81,early,bracer,85.54
81,early,belt_of_strength,98.78
81,early,gloves,194.08
81,early,boots,100.0
81,early,power_treads,97.04
81,early,blades_of_attack,91.81
81,early,helm_of_iron_will,88.33
81,early,armlet,66.2
81,early,magic_stick,50.17
81,early,magic_wand,48.61
81,early,blitz_knuckles,18.99
81,early,sobi_mask,17.6
81,early,robe,11.32
81,early,oblivion_staff,7.84
81,early,tango,20.38
81,early,tpscroll,15.33
81,early,circlet,19.51
81,early,branches,19.51
81,early,enchanted_mango,8.01
81,early,flask,9.41
81,early,infused_raindrop,6.97
81,early,hand_of_midas,1.22
81,early,clarity,13.76
81,early,ward_observer,5.23
81,early,ward_sentry,5.4
81,early,slippers,3.48
81,early,wraith_band,3.48
81,early,orb_of_venom,0.52
81,early,ring_of_protection,0.7
81,early,orb_of_corrosion,0.35
81,early,cornucopia,2.61
81,early,dust,0.7
81,early,broadsword,1.39
81,early,ogre_axe,2.44
81,early,great_famango,1.05
81,early,blade_of_alacrity,2.09
81,early,boots_of_elves,1.22
81,early,quelling_blade,0.87
81,early,claymore,0.17
81,early,orchid,0.52
81,early,sange,0.17
81,early,blood_grenade,2.96
81,early,blight_stone,0.17
81,early,void_stone,0.87
81,early,faerie_fire,0.17
81,early,wind_lace,0.87
81,early,smoke_of_deceit,1.92
81,early,soul_ring,0.17
81,early,echo_sabre,0.35
81,early,mantle,0.52
81,early,null_talisman,0.35
81,early,fluffy_hat,0.17
81,early,yasha,0.17
81,mid,blitz_knuckles,73.0
81,mid,sobi_mask,69.51
81,mid,oblivion_staff,77.53
81,mid,robe,74.56
